,Name,Sales,Dollar Volume,Average Price,Median Price,New listings,SNLR,Active listings,MI,Avg SP/LP,Avg DOM,year,month,day,date
3850,Toronto W08,88.0,79549588.0,903973.0,576900.0,136.0,63.8,115.0,1.6,100.0,27.0,2020,1,15,2020-01-15
3851,Toronto W09,20.0,13660899.0,683045.0,687500.0,37.0,63.1,36.0,1.6,100.0,28.0,2020,1,15,2020-01-15
3852,Toronto W10,47.0,27768601.0,590821.0,505000.0,62.0,70.7,44.0,1.4,100.0,35.0,2020,1,15,2020-01-15
3853,Toronto Central,797.0,775812936.0,973416.0,728000.0,1465.0,58.2,1530.0,2.0,100.0,36.0,2020,1,15,2020-01-15
3854,Toronto C01,235.0,200868172.0,854758.0,717500.0,421.0,62.8,389.0,1.5,100.0,31.0,2020,1,15,2020-01-15
3855,Toronto C02,41.0,50530288.0,1232446.0,885000.0,72.0,54.8,106.0,2.2,100.0,39.0,2020,1,15,2020-01-15
3856,Toronto C03,27.0,40573118.0,1502708.0,1164500.0,45.0,58.3,42.0,1.8,97.0,37.0,2020,1,15,2020-01-15
3857,Toronto C04,36.0,65026204.0,1806283.0,1740000.0,81.0,51.6,83.0,2.4,99.0,41.0,2020,1,15,2020-01-15
3858,Toronto C06,11.0,9720800.0,883709.0,795000.0,32.0,56.2,32.0,2.3,97.0,18.0,2020,1,15,2020-01-15
3859,Toronto C07,65.0,70663453.0,1087130.0,715888.0,108.0,50.9,112.0,2.8,98.0,49.0,2020,1,15,2020-01-15
3860,Toronto C08,116.0,93132403.0,802866.0,728056.0,184.0,65.1,160.0,1.4,101.0,28.0,2020,1,15,2020-01-15
3861,Toronto C09,10.0,20972900.0,2097290.0,1964950.0,21.0,57.4,30.0,2.2,100.0,106.0,2020,1,15,2020-01-15
3862,Toronto C10,27.0,27086988.0,1003222.0,800000.0,55.0,62.6,57.0,1.5,100.0,32.0,2020,1,15,2020-01-15
3863,Toronto C11,17.0,17373800.0,1021988.0,655000.0,39.0,66.8,40.0,1.4,104.0,28.0,2020,1,15,2020-01-15
3864,Toronto C12,13.0,25188500.0,1937577.0,1800000.0,68.0,29.5,123.0,7.7,95.0,66.0,2020,1,15,2020-01-15
3865,Toronto C13,35.0,27736600.0,792474.0,585000.0,57.0,58.6,65.0,2.1,98.0,37.0,2020,1,15,2020-01-15
3866,Toronto C14,72.0,56080875.0,778901.0,618500.0,130.0,53.3,159.0,2.6,98.0,45.0,2020,1,15,2020-01-15
3867,Toronto C15,92.0,70858835.0,770205.0,607500.0,152.0,60.9,132.0,2.0,101.0,29.0,2020,1,15,2020-01-15
3868,Toronto East,362.0,282432157.0,780199.0,738500.0,520.0,66.5,349.0,1.3,103.0,28.0,2020,1,15,2020-01-15
3869,Toronto E01,12.0,13505000.0,1125417.0,1109000.0,23.0,69.5,15.0,0.8,108.0,23.0,2020,1,15,2020-01-15
3870,Toronto E02,18.0,22079593.0,1226644.0,1016000.0,54.0,60.5,38.0,1.1,106.0,30.0,2020,1,15,2020-01-15
3871,Toronto E03,25.0,22863890.0,914556.0,925000.0,47.0,62.2,44.0,1.2,110.0,25.0,2020,1,15,2020-01-15
3872,Toronto E04,50.0,39488488.0,789770.0,815000.0,67.0,68.0,34.0,1.3,104.0,25.0,2020,1,15,2020-01-15
3873,Toronto E05,41.0,26545519.0,647452.0,617500.0,47.0,71.3,34.0,1.3,101.0,21.0,2020,1,15,2020-01-15
3874,Toronto E06,23.0,25086900.0,1090735.0,870000.0,25.0,57.2,25.0,1.8,100.0,38.0,2020,1,15,2020-01-15
3875,Toronto E07,39.0,24265200.0,622185.0,540000.0,50.0,73.1,27.0,1.4,103.0,22.0,2020,1,15,2020-01-15
3876,Toronto E08,32.0,26023315.0,813229.0,730000.0,49.0,59.6,42.0,1.9,100.0,44.0,2020,1,15,2020-01-15
3877,Toronto E09,52.0,33908462.0,652086.0,588444.0,60.0,73.0,22.0,1.0,104.0,24.0,2020,1,15,2020-01-15
3878,Toronto E10,33.0,26636790.0,807175.0,800000.0,46.0,60.3,37.0,1.9,100.0,41.0,2020,1,15,2020-01-15
3879,TRREB Total,7256.0,6605067325.0,910290.0,780000.0,10613.0,59.7,8816.0,1.9,102.0,23.0,2020,2,15,2020-02-15
3880,City of Toronto Total,2477.0,2450294215.0,989218.0,788000.0,3519.0,63.0,2720.0,1.6,104.0,23.0,2020,2,15,2020-02-15
3881,Toronto West,670.0,585383415.0,873707.0,759944.0,940.0,66.1,654.0,1.5,104.0,22.0,2020,2,15,2020-02-15
3882,Toronto W01,49.0,55190321.0,1126333.0,771000.0,69.0,75.5,32.0,0.9,105.0,13.0,2020,2,15,2020-02-15
3883,Toronto W02,49.0,59737697.0,1219137.0,1135000.0,69.0,70.5,30.0,0.9,110.0,11.0,2020,2,15,2020-02-15
3884,Toronto W03,43.0,38895694.0,904551.0,864000.0,63.0,64.7,37.0,1.3,110.0,15.0,2020,2,15,2020-02-15
3885,Toronto W04,74.0,60400736.0,816226.0,760000.0,112.0,62.0,73.0,1.8,105.0,34.0,2020,2,15,2020-02-15
3886,Toronto W05,77.0,49023267.0,636666.0,550000.0,113.0,66.6,88.0,1.7,101.0,25.0,2020,2,15,2020-02-15
3887,Toronto W06,129.0,105953811.0,821347.0,725000.0,168.0,63.9,155.0,1.8,103.0,22.0,2020,2,15,2020-02-15
3888,Toronto W07,20.0,29742216.0,1487111.0,1354250.0,26.0,60.5,15.0,1.6,105.0,35.0,2020,2,15,2020-02-15
3889,Toronto W08,130.0,118241148.0,909547.0,665000.0,185.0,65.1,139.0,1.5,102.0,22.0,2020,2,15,2020-02-15
3890,Toronto W09,35.0,28467676.0,813362.0,812000.0,58.0,63.6,48.0,1.6,103.0,32.0,2020,2,15,2020-02-15
3891,Toronto W10,64.0,39730849.0,620795.0,536250.0,77.0,71.2,37.0,1.4,102.0,15.0,2020,2,15,2020-02-15
3892,Toronto Central,1223.0,1376404620.0,1125433.0,790000.0,1774.0,59.1,1627.0,1.9,102.0,26.0,2020,2,15,2020-02-15
3893,Toronto C01,360.0,320520593.0,890335.0,751000.0,486.0,63.9,410.0,1.5,103.0,24.0,2020,2,15,2020-02-15
3894,Toronto C02,66.0,112968006.0,1711636.0,1200000.0,98.0,54.8,99.0,2.1,100.0,26.0,2020,2,15,2020-02-15
3895,Toronto C03,36.0,47972590.0,1332572.0,1272500.0,46.0,58.7,44.0,1.8,108.0,24.0,2020,2,15,2020-02-15
3896,Toronto C04,75.0,154311496.0,2057487.0,1900000.0,131.0,52.8,110.0,2.3,103.0,20.0,2020,2,15,2020-02-15
3897,Toronto C06,18.0,19783500.0,1099083.0,1110000.0,40.0,54.1,42.0,2.3,97.0,29.0,2020,2,15,2020-02-15
3898,Toronto C07,96.0,103859202.0,1081867.0,755500.0,109.0,53.7,94.0,2.6,99.0,34.0,2020,2,15,2020-02-15
3899,Toronto C08,137.0,111881965.0,816657.0,728000.0,234.0,64.8,196.0,1.4,104.0,20.0,2020,2,15,2020-02-15
3900,Toronto C09,25.0,43705520.0,1748221.0,1418500.0,39.0,57.9,38.0,2.2,99.0,26.0,2020,2,15,2020-02-15
3901,Toronto C10,54.0,66073649.0,1223586.0,840000.0,66.0,64.3,44.0,1.4,104.0,24.0,2020,2,15,2020-02-15
3902,Toronto C11,30.0,32727700.0,1090923.0,710000.0,42.0,66.2,46.0,1.4,105.0,24.0,2020,2,15,2020-02-15
3903,Toronto C12,34.0,82410000.0,2423824.0,1909000.0,84.0,30.1,144.0,7.3,96.0,57.0,2020,2,15,2020-02-15
3904,Toronto C13,45.0,47289750.0,1050883.0,861500.0,72.0,59.3,75.0,2.1,102.0,20.0,2020,2,15,2020-02-15
3905,Toronto C14,109.0,118705209.0,1089039.0,752000.0,144.0,54.8,143.0,2.4,102.0,38.0,2020,2,15,2020-02-15
3906,Toronto C15,138.0,114195440.0,827503.0,646500.0,183.0,62.4,142.0,1.9,103.0,19.0,2020,2,15,2020-02-15
3907,Toronto East,584.0,488506180.0,836483.0,800000.0,805.0,67.4,439.0,1.2,109.0,16.0,2020,2,15,2020-02-15
3908,Toronto E01,46.0,53171582.0,1155904.0,1110500.0,63.0,70.9,29.0,0.8,114.0,11.0,2020,2,15,2020-02-15
3909,Toronto E02,49.0,59992685.0,1224341.0,1081000.0,81.0,62.1,43.0,1.0,111.0,13.0,2020,2,15,2020-02-15
3910,Toronto E03,54.0,58484620.0,1083049.0,1035000.0,82.0,63.2,51.0,1.2,117.0,14.0,2020,2,15,2020-02-15
3911,Toronto E04,72.0,54536286.0,757448.0,796500.0,88.0,69.0,46.0,1.2,108.0,20.0,2020,2,15,2020-02-15
3912,Toronto E05,53.0,42301549.0,798142.0,696800.0,68.0,71.3,39.0,1.3,106.0,25.0,2020,2,15,2020-02-15
3913,Toronto E06,30.0,25328100.0,844270.0,800000.0,57.0,58.4,35.0,1.6,108.0,11.0,2020,2,15,2020-02-15
3914,Toronto E07,56.0,35809788.0,639461.0,527500.0,76.0,73.1,36.0,1.3,106.0,12.0,2020,2,15,2020-02-15
3915,Toronto E08,39.0,29208098.0,748926.0,668000.0,61.0,59.7,52.0,1.8,103.0,19.0,2020,2,15,2020-02-15
3916,Toronto E09,78.0,54243601.0,695431.0,723051.0,101.0,73.7,34.0,0.9,108.0,12.0,2020,2,15,2020-02-15
3917,Toronto E10,42.0,35302271.0,840530.0,867650.0,49.0,61.8,37.0,1.8,104.0,31.0,2020,2,15,2020-02-15
3918,TRREB Total,8012.0,7232268944.0,902680.0,785000.0,14424.0,60.1,10676.0,1.9,103.0,17.0,2020,3,15,2020-03-15
3919,City of Toronto Total,2771.0,2737158052.0,987787.0,800000.0,4900.0,63.0,3373.0,1.6,104.0,16.0,2020,3,15,2020-03-15
3920,Toronto West,758.0,673952538.0,889119.0,764850.0,1298.0,66.1,849.0,1.4,105.0,15.0,2020,3,15,2020-03-15
3921,Toronto W01,62.0,69151248.0,1115343.0,828000.0,103.0,73.1,47.0,0.9,112.0,8.0,2020,3,15,2020-03-15
3922,Toronto W02,66.0,75598849.0,1145437.0,1089500.0,103.0,70.7,55.0,0.9,109.0,9.0,2020,3,15,2020-03-15
3923,Toronto W03,56.0,48964186.0,874360.0,851250.0,97.0,64.5,52.0,1.2,108.0,10.0,2020,3,15,2020-03-15
3924,Toronto W04,79.0,55736510.0,705525.0,641000.0,140.0,62.3,103.0,1.7,107.0,17.0,2020,3,15,2020-03-15
3925,Toronto W05,103.0,72110795.0,700105.0,658000.0,151.0,67.5,102.0,1.6,104.0,12.0,2020,3,15,2020-03-15
3926,Toronto W06,136.0,108957725.0,801160.0,704000.0,251.0,64.0,187.0,1.7,103.0,21.0,2020,3,15,2020-03-15
3927,Toronto W07,21.0,24570012.0,1170001.0,1200000.0,43.0,59.7,25.0,1.5,105.0,9.0,2020,3,15,2020-03-15
3928,Toronto W08,135.0,147294996.0,1091074.0,709990.0,258.0,64.7,175.0,1.5,103.0,17.0,2020,3,15,2020-03-15
3929,Toronto W09,42.0,36498515.0,869012.0,812500.0,69.0,63.8,55.0,1.6,104.0,23.0,2020,3,15,2020-03-15
3930,Toronto W10,58.0,35069702.0,604650.0,538250.0,83.0,72.2,48.0,1.3,104.0,16.0,2020,3,15,2020-03-15
3931,Toronto Central,1310.0,1432467940.0,1093487.0,798500.0,2411.0,59.3,1889.0,1.9,102.0,20.0,2020,3,15,2020-03-15
3932,Toronto C01,385.0,348204724.0,904428.0,750000.0,772.0,62.9,532.0,1.5,104.0,19.0,2020,3,15,2020-03-15
3933,Toronto C02,53.0,98577246.0,1859948.0,1200000.0,112.0,54.9,109.0,2.1,99.0,13.0,2020,3,15,2020-03-15
3934,Toronto C03,38.0,58747500.0,1545987.0,1242500.0,81.0,58.8,61.0,1.7,102.0,16.0,2020,3,15,2020-03-15
3935,Toronto C04,70.0,135387335.0,1934105.0,1841500.0,109.0,53.3,94.0,2.2,101.0,23.0,2020,3,15,2020-03-15
3936,Toronto C06,27.0,23182889.0,858626.0,675000.0,67.0,53.7,53.0,2.2,106.0,26.0,2020,3,15,2020-03-15
3937,Toronto C07,90.0,101848910.0,1131655.0,876500.0,173.0,54.2,119.0,2.4,102.0,19.0,2020,3,15,2020-03-15
3938,Toronto C08,185.0,154504097.0,835157.0,706011.0,358.0,63.4,257.0,1.4,103.0,19.0,2020,3,15,2020-03-15
3939,Toronto C09,18.0,29190313.0,1621684.0,1075000.0,30.0,59.7,38.0,2.0,101.0,48.0,2020,3,15,2020-03-15
3940,Toronto C10,50.0,49620700.0,992414.0,807500.0,93.0,64.2,64.0,1.4,102.0,18.0,2020,3,15,2020-03-15
3941,Toronto C11,34.0,30362000.0,893000.0,575000.0,64.0,65.8,58.0,1.3,104.0,22.0,2020,3,15,2020-03-15
3942,Toronto C12,38.0,96230904.0,2532392.0,2175000.0,51.0,33.0,122.0,6.7,95.0,33.0,2020,3,15,2020-03-15
3943,Toronto C13,70.0,80081100.0,1144016.0,965000.0,104.0,61.1,83.0,2.0,101.0,20.0,2020,3,15,2020-03-15
3944,Toronto C14,111.0,110192765.0,992728.0,780000.0,163.0,56.6,131.0,2.3,102.0,26.0,2020,3,15,2020-03-15
3945,Toronto C15,141.0,116337457.0,825088.0,680000.0,234.0,63.0,168.0,1.8,104.0,19.0,2020,3,15,2020-03-15
3946,Toronto East,703.0,630737574.0,897208.0,850000.0,1191.0,67.1,635.0,1.2,109.0,10.0,2020,3,15,2020-03-15
3947,Toronto E01,69.0,81854271.0,1186294.0,1140000.0,112.0,70.3,47.0,0.7,113.0,7.0,2020,3,15,2020-03-15
3948,Toronto E02,68.0,85677084.0,1259957.0,1299500.0,132.0,60.4,70.0,1.0,111.0,7.0,2020,3,15,2020-03-15
3949,Toronto E03,75.0,85155602.0,1135408.0,1085000.0,115.0,63.7,66.0,1.1,112.0,14.0,2020,3,15,2020-03-15
3950,Toronto E04,90.0,70687300.0,785414.0,822500.0,138.0,68.9,66.0,1.2,108.0,10.0,2020,3,15,2020-03-15
3951,Toronto E05,62.0,47681900.0,769063.0,682500.0,112.0,70.8,56.0,1.3,108.0,9.0,2020,3,15,2020-03-15
3952,Toronto E06,29.0,27061000.0,933138.0,805000.0,50.0,58.0,35.0,1.6,108.0,11.0,2020,3,15,2020-03-15
3953,Toronto E07,67.0,48156964.0,718761.0,593000.0,99.0,73.8,43.0,1.2,110.0,9.0,2020,3,15,2020-03-15
3954,Toronto E08,46.0,39012100.0,848089.0,855000.0,93.0,58.9,73.0,1.8,103.0,12.0,2020,3,15,2020-03-15
3955,Toronto E09,82.0,59308863.0,723279.0,766500.0,142.0,73.9,66.0,0.9,108.0,10.0,2020,3,15,2020-03-15
3956,Toronto E10,52.0,43771314.0,841756.0,770551.0,95.0,61.7,61.0,1.7,104.0,14.0,2020,3,15,2020-03-15
3957,TRREB Total,2975.0,2443640524.0,821392.0,732000.0,6174.0,60.4,10561.0,1.9,98.0,24.0,2020,4,15,2020-04-15
3958,City of Toronto Total,1036.0,913155503.0,881424.0,749950.0,2223.0,63.0,3470.0,1.6,99.0,20.0,2020,4,15,2020-04-15
3959,Toronto West,289.0,245373096.0,849042.0,770000.0,544.0,66.4,860.0,1.5,99.0,21.0,2020,4,15,2020-04-15
3960,Toronto W01,21.0,30229000.0,1439476.0,1550000.0,36.0,73.6,49.0,0.9,96.0,16.0,2020,4,15,2020-04-15
3961,Toronto W02,38.0,40365383.0,1062247.0,1047500.0,57.0,71.0,56.0,0.9,102.0,18.0,2020,4,15,2020-04-15
3962,Toronto W03,22.0,17524300.0,796559.0,799000.0,29.0,66.5,48.0,1.2,101.0,20.0,2020,4,15,2020-04-15
3963,Toronto W04,32.0,23647900.0,738997.0,680250.0,51.0,63.2,97.0,1.8,100.0,27.0,2020,4,15,2020-04-15
3964,Toronto W05,41.0,27118687.0,661431.0,680000.0,65.0,68.9,94.0,1.6,99.0,18.0,2020,4,15,2020-04-15
3965,Toronto W06,45.0,36122937.0,802732.0,720000.0,100.0,63.8,189.0,1.8,100.0,24.0,2020,4,15,2020-04-15
3966,Toronto W07,4.0,4047000.0,1011750.0,1007500.0,16.0,60.4,30.0,1.6,97.0,15.0,2020,4,15,2020-04-15
3967,Toronto W08,51.0,45684499.0,895774.0,842500.0,118.0,64.5,187.0,1.6,99.0,20.0,2020,4,15,2020-04-15
3968,Toronto W09,14.0,9641000.0,688643.0,615000.0,35.0,61.1,63.0,1.7,99.0,23.0,2020,4,15,2020-04-15
3969,Toronto W10,21.0,10992390.0,523447.0,470000.0,37.0,72.4,47.0,1.3,98.0,21.0,2020,4,15,2020-04-15
3970,Toronto Central,433.0,401392872.0,927004.0,703000.0,1149.0,58.9,2015.0,1.9,98.0,23.0,2020,4,15,2020-04-15
3971,Toronto C01,122.0,91778110.0,752280.0,688000.0,371.0,61.6,598.0,1.6,100.0,20.0,2020,4,15,2020-04-15
3972,Toronto C02,11.0,14053900.0,1277627.0,1170000.0,52.0,54.0,117.0,2.2,94.0,34.0,2020,4,15,2020-04-15
3973,Toronto C03,16.0,24238554.0,1514910.0,1202500.0,25.0,58.0,51.0,1.8,97.0,18.0,2020,4,15,2020-04-15
3974,Toronto C04,15.0,23729799.0,1581987.0,1800000.0,42.0,54.2,93.0,2.2,100.0,23.0,2020,4,15,2020-04-15
3975,Toronto C06,14.0,15634800.0,1116771.0,1105000.0,21.0,54.8,41.0,2.3,97.0,26.0,2020,4,15,2020-04-15
3976,Toronto C07,23.0,24421300.0,1061796.0,900000.0,66.0,54.7,132.0,2.5,99.0,26.0,2020,4,15,2020-04-15
3977,Toronto C08,83.0,60980267.0,734702.0,618000.0,200.0,62.2,288.0,1.5,98.0,26.0,2020,4,15,2020-04-15
3978,Toronto C09,5.0,9082100.0,1816420.0,1905000.0,17.0,59.0,37.0,2.2,96.0,20.0,2020,4,15,2020-04-15
3979,Toronto C10,26.0,26292504.0,1011250.0,700000.0,87.0,62.9,90.0,1.4,98.0,25.0,2020,4,15,2020-04-15
3980,Toronto C11,10.0,7940000.0,794000.0,492500.0,25.0,64.7,59.0,1.5,100.0,21.0,2020,4,15,2020-04-15
3981,Toronto C12,6.0,11757500.0,1959583.0,1579250.0,26.0,33.4,111.0,7.1,91.0,20.0,2020,4,15,2020-04-15
3982,Toronto C13,12.0,8712000.0,726000.0,627500.0,31.0,60.9,81.0,2.0,98.0,22.0,2020,4,15,2020-04-15
3983,Toronto C14,37.0,32869950.0,888377.0,650000.0,76.0,57.2,136.0,2.4,100.0,28.0,2020,4,15,2020-04-15
3984,Toronto C15,53.0,49902088.0,941549.0,678000.0,110.0,63.2,181.0,1.8,98.0,25.0,2020,4,15,2020-04-15
3985,Toronto East,314.0,266389535.0,848374.0,798250.0,530.0,67.7,595.0,1.2,100.0,16.0,2020,4,15,2020-04-15
3986,Toronto E01,30.0,34993032.0,1166434.0,1107514.0,52.0,71.0,47.0,0.7,100.0,14.0,2020,4,15,2020-04-15
3987,Toronto E02,46.0,54374898.0,1182063.0,1087000.0,67.0,62.0,53.0,1.0,99.0,14.0,2020,4,15,2020-04-15
3988,Toronto E03,39.0,39379424.0,1009729.0,950000.0,65.0,65.4,59.0,1.1,102.0,12.0,2020,4,15,2020-04-15
3989,Toronto E04,46.0,30151999.0,655478.0,725000.0,60.0,70.0,55.0,1.1,101.0,18.0,2020,4,15,2020-04-15
3990,Toronto E05,17.0,13097800.0,770459.0,680000.0,35.0,71.4,63.0,1.3,106.0,13.0,2020,4,15,2020-04-15
3991,Toronto E06,14.0,11667900.0,833421.0,813000.0,30.0,59.2,38.0,1.7,98.0,16.0,2020,4,15,2020-04-15
3992,Toronto E07,24.0,13577500.0,565729.0,529500.0,37.0,74.7,38.0,1.2,101.0,16.0,2020,4,15,2020-04-15
3993,Toronto E08,20.0,15737401.0,786870.0,812500.0,43.0,59.4,68.0,1.9,99.0,23.0,2020,4,15,2020-04-15
3994,Toronto E09,43.0,30061293.0,699100.0,740105.0,62.0,73.5,61.0,0.9,100.0,16.0,2020,4,15,2020-04-15
3995,Toronto E10,16.0,11321900.0,707619.0,710500.0,35.0,62.0,62.0,1.8,97.0,20.0,2020,4,15,2020-04-15
3996,TRREB Total,4606.0,3977734910.0,863599.0,754500.0,9104.0,61.1,11448.0,1.9,99.0,32.0,2020,5,15,2020-05-15
3997,City of Toronto Total,1491.0,1424311443.0,955273.0,785000.0,3312.0,62.7,4009.0,1.7,100.0,27.0,2020,5,15,2020-05-15
3998,Toronto West,430.0,385285933.0,896014.0,780000.0,878.0,66.1,1011.0,1.5,101.0,25.0,2020,5,15,2020-05-15
3999,Toronto W01,26.0,36736532.0,1412944.0,1272500.0,61.0,68.6,58.0,1.1,99.0,29.0,2020,5,15,2020-05-15
4000,Toronto W02,48.0,57591399.0,1199821.0,1187500.0,81.0,71.5,62.0,1.0,104.0,14.0,2020,5,15,2020-05-15
4001,Toronto W03,31.0,27641838.0,891672.0,875000.0,62.0,64.9,60.0,1.3,102.0,22.0,2020,5,15,2020-05-15
4002,Toronto W04,36.0,24325248.0,675701.0,637000.0,98.0,61.9,124.0,1.8,100.0,22.0,2020,5,15,2020-05-15
4003,Toronto W05,46.0,31972516.0,695055.0,725000.0,92.0,69.1,114.0,1.6,99.0,27.0,2020,5,15,2020-05-15
4004,Toronto W06,82.0,66017003.0,805085.0,732500.0,198.0,63.5,243.0,1.8,102.0,30.0,2020,5,15,2020-05-15
4005,Toronto W07,14.0,17202000.0,1228714.0,1200000.0,13.0,63.0,22.0,1.6,100.0,23.0,2020,5,15,2020-05-15
4006,Toronto W08,95.0,85757094.0,902706.0,640000.0,155.0,65.3,197.0,1.6,99.0,27.0,2020,5,15,2020-05-15
4007,Toronto W09,25.0,20702538.0,828102.0,831700.0,47.0,64.0,62.0,1.7,103.0,27.0,2020,5,15,2020-05-15
4008,Toronto W10,27.0,17339765.0,642214.0,665000.0,71.0,71.0,69.0,1.3,100.0,20.0,2020,5,15,2020-05-15
4009,Toronto Central,674.0,693860628.0,1029467.0,746694.0,1772.0,58.3,2356.0,2.0,98.0,30.0,2020,5,15,2020-05-15
4010,Toronto C01,219.0,181196927.0,827383.0,690000.0,634.0,59.4,764.0,1.7,99.0,27.0,2020,5,15,2020-05-15
4011,Toronto C02,27.0,41373354.0,1532346.0,1290000.0,103.0,51.7,147.0,2.5,101.0,37.0,2020,5,15,2020-05-15
4012,Toronto C03,16.0,37588035.0,2349252.0,1440000.0,55.0,57.9,72.0,1.9,97.0,16.0,2020,5,15,2020-05-15
4013,Toronto C04,29.0,51351221.0,1770732.0,1690000.0,72.0,53.3,95.0,2.4,99.0,35.0,2020,5,15,2020-05-15
4014,Toronto C06,13.0,13162000.0,1012462.0,1210000.0,33.0,56.1,49.0,2.2,97.0,29.0,2020,5,15,2020-05-15
4015,Toronto C07,40.0,46518500.0,1162963.0,950000.0,86.0,56.8,143.0,2.4,95.0,48.0,2020,5,15,2020-05-15
4016,Toronto C08,98.0,81133099.0,827889.0,732500.0,269.0,60.4,338.0,1.6,98.0,30.0,2020,5,15,2020-05-15
4017,Toronto C09,10.0,23116500.0,2311650.0,2520000.0,25.0,58.2,44.0,2.4,97.0,40.0,2020,5,15,2020-05-15
4018,Toronto C10,48.0,43409788.0,904371.0,730500.0,88.0,62.8,96.0,1.5,99.0,22.0,2020,5,15,2020-05-15
4019,Toronto C11,21.0,22930250.0,1091917.0,590000.0,45.0,62.3,62.0,1.7,99.0,30.0,2020,5,15,2020-05-15
4020,Toronto C12,11.0,25638000.0,2330727.0,1610000.0,47.0,34.2,109.0,7.2,95.0,39.0,2020,5,15,2020-05-15
4021,Toronto C13,38.0,34966288.0,920165.0,618000.0,60.0,62.3,79.0,2.0,97.0,34.0,2020,5,15,2020-05-15
4022,Toronto C14,41.0,39590300.0,965617.0,690000.0,120.0,58.9,167.0,2.3,99.0,27.0,2020,5,15,2020-05-15
4023,Toronto C15,63.0,51886366.0,823593.0,650000.0,135.0,64.0,191.0,1.8,98.0,29.0,2020,5,15,2020-05-15
4024,Toronto East,387.0,345164882.0,891899.0,830000.0,662.0,68.2,642.0,1.2,101.0,25.0,2020,5,15,2020-05-15
4025,Toronto E01,43.0,51436235.0,1196192.0,1145000.0,66.0,71.5,50.0,0.8,106.0,16.0,2020,5,15,2020-05-15
4026,Toronto E02,33.0,42463514.0,1286773.0,1175000.0,72.0,60.2,53.0,1.1,102.0,20.0,2020,5,15,2020-05-15
4027,Toronto E03,53.0,57013482.0,1075726.0,1107500.0,92.0,64.9,79.0,1.1,103.0,15.0,2020,5,15,2020-05-15
4028,Toronto E04,38.0,30973000.0,815079.0,822500.0,57.0,71.0,59.0,1.1,101.0,29.0,2020,5,15,2020-05-15
4029,Toronto E05,42.0,31260688.0,744302.0,645500.0,70.0,72.1,64.0,1.3,99.0,33.0,2020,5,15,2020-05-15
4030,Toronto E06,20.0,20771332.0,1038567.0,964500.0,36.0,59.2,41.0,1.7,100.0,27.0,2020,5,15,2020-05-15
4031,Toronto E07,28.0,19810800.0,707529.0,638000.0,47.0,75.6,44.0,1.2,103.0,21.0,2020,5,15,2020-05-15
4032,Toronto E08,24.0,19999980.0,833333.0,797500.0,59.0,60.2,77.0,1.9,97.0,37.0,2020,5,15,2020-05-15
4033,Toronto E09,45.0,30630801.0,680684.0,766500.0,60.0,75.2,60.0,0.9,101.0,29.0,2020,5,15,2020-05-15
4034,Toronto E10,28.0,20686250.0,738795.0,743750.0,43.0,63.7,56.0,1.8,98.0,33.0,2020,5,15,2020-05-15
4035,TRREB Total,8701.0,8099494944.0,930869.0,795000.0,16153.0,60.8,14001.0,1.9,100.0,26.0,2020,6,15,2020-06-15
4036,City of Toronto Total,2830.0,2892650632.0,1022138.0,815000.0,6144.0,60.9,5331.0,1.7,101.0,22.0,2020,6,15,2020-06-15
4037,Toronto West,797.0,750939156.0,942207.0,799000.0,1448.0,64.8,1217.0,1.5,102.0,24.0,2020,6,15,2020-06-15
4038,Toronto W01,69.0,80686436.0,1169369.0,975000.0,121.0,66.2,75.0,1.1,105.0,21.0,2020,6,15,2020-06-15
4039,Toronto W02,98.0,110023625.0,1122690.0,1087500.0,145.0,71.1,76.0,0.9,106.0,14.0,2020,6,15,2020-06-15
4040,Toronto W03,50.0,44373417.0,887468.0,881500.0,74.0,66.2,60.0,1.2,103.0,20.0,2020,6,15,2020-06-15
4041,Toronto W04,78.0,58089208.0,744733.0,663000.0,160.0,59.7,147.0,1.8,100.0,27.0,2020,6,15,2020-06-15
4042,Toronto W05,81.0,53206860.0,656875.0,645000.0,145.0,68.1,136.0,1.6,99.0,29.0,2020,6,15,2020-06-15
4043,Toronto W06,161.0,135495087.0,841584.0,750000.0,316.0,61.9,304.0,1.8,101.0,21.0,2020,6,15,2020-06-15
4044,Toronto W07,16.0,20542000.0,1283875.0,1291250.0,35.0,61.0,28.0,1.6,101.0,23.0,2020,6,15,2020-06-15
4045,Toronto W08,152.0,178552195.0,1174685.0,735500.0,279.0,63.8,236.0,1.6,100.0,25.0,2020,6,15,2020-06-15
4046,Toronto W09,33.0,30514126.0,924670.0,950000.0,65.0,60.8,68.0,1.8,102.0,34.0,2020,6,15,2020-06-15
4047,Toronto W10,59.0,39456202.0,668749.0,700000.0,108.0,71.2,87.0,1.3,100.0,32.0,2020,6,15,2020-06-15
4048,Toronto Central,1281.0,1445172400.0,1128160.0,789000.0,3330.0,55.8,3230.0,2.1,100.0,24.0,2020,6,15,2020-06-15
4049,Toronto C01,389.0,330919427.0,850693.0,725000.0,1103.0,55.6,1057.0,1.8,101.0,24.0,2020,6,15,2020-06-15
4050,Toronto C02,83.0,127135062.0,1531748.0,1275000.0,209.0,50.1,203.0,2.5,100.0,28.0,2020,6,15,2020-06-15
